1.727442E-13 1.503312E-06
1.728078E-13 1.503645E-06
1.728714E-13 1.503977E-06
1.729351E-13 1.504310E-06
1.729987E-13 1.504642E-06
1.730624E-13 1.504975E-06
1.731261E-13 1.505308E-06
1.731899E-13 1.505641E-06
1.732536E-13 1.505974E-06
1.733174E-13 1.506307E-06
1.733812E-13 1.506640E-06
1.734451E-13 1.506973E-06
1.735089E-13 1.507306E-06
1.735728E-13 1.507639E-06
1.736367E-13 1.507973E-06
1.737006E-13 1.508306E-06
1.737646E-13 1.508640E-06
1.738286E-13 1.508973E-06
1.738926E-13 1.509307E-06
1.739566E-13 1.509641E-06
1.740206E-13 1.509975E-06
1.740847E-13 1.510308E-06
1.741488E-13 1.510642E-06
1.742129E-13 1.510976E-06
1.742770E-13 1.511311E-06
1.743412E-13 1.511645E-06
1.744054E-13 1.511979E-06
1.744696E-13 1.512313E-06
1.745338E-13 1.512648E-06
1.745981E-13 1.512982E-06
1.746624E-13 1.513317E-06
1.747267E-13 1.513651E-06
1.747910E-13 1.513986E-06
1.748553E-13 1.514321E-06
1.749197E-13 1.514656E-06
1.749841E-13 1.514991E-06
1.750485E-13 1.515326E-06
1.751130E-13 1.515661E-06
1.751774E-13 1.515996E-06
1.752419E-13 1.516331E-06
1.753065E-13 1.516666E-06
1.753710E-13 1.517002E-06
1.754356E-13 1.517337E-06
1.755001E-13 1.517673E-06
1.755648E-13 1.518008E-06
1.756294E-13 1.518344E-06
1.756941E-13 1.518680E-06
1.757587E-13 1.519016E-06
1.758234E-13 1.519351E-06
1.758882E-13 1.519687E-06
1.759529E-13 1.520023E-06
1.760177E-13 1.520360E-06
1.760825E-13 1.520696E-06
1.761473E-13 1.521032E-06
1.762122E-13 1.521368E-06
1.762771E-13 1.521705E-06
1.763420E-13 1.522041E-06
1.764069E-13 1.522378E-06
1.764718E-13 1.522714E-06
1.765368E-13 1.523051E-06
1.766018E-13 1.523388E-06
1.766668E-13 1.523725E-06
1.767319E-13 1.524062E-06
1.767969E-13 1.524399E-06
1.768620E-13 1.524736E-06
1.769271E-13 1.525073E-06
1.769923E-13 1.525410E-06
1.770574E-13 1.525747E-06
1.771226E-13 1.526085E-06
1.771878E-13 1.526422E-06
1.772530E-13 1.526760E-06
1.773183E-13 1.527097E-06
1.773836E-13 1.527435E-06
1.774489E-13 1.527773E-06
1.775142E-13 1.528111E-06
1.775796E-13 1.528449E-06
1.776449E-13 1.528786E-06
1.777104E-13 1.529125E-06
1.777758E-13 1.529463E-06
1.778412E-13 1.529801E-06
1.779067E-13 1.530139E-06
1.779722E-13 1.530477E-06
1.780377E-13 1.530816E-06
1.781033E-13 1.531154E-06
1.781688E-13 1.531493E-06
1.782344E-13 1.531832E-06
1.783000E-13 1.532170E-06
1.783657E-13 1.532509E-06
1.784314E-13 1.532848E-06
1.784970E-13 1.533187E-06
